no, time, user, action, count_cum_action, fre_cum_action
258,00:22:08,p9,pan,8,0.00172
259,00:22:21,p9,range select,53,0.01138
260,00:22:21,p9,clear,1,0.00021
261,00:22:21,p9,brush,2,0.00043
262,00:23:28,p9,clear,1,0.00021
263,00:23:28,p9,pan,1,0.00021
264,00:23:28,p9,zoom,1,0.00021
265,00:23:31,p9,pan,8,0.00172
266,00:23:31,p9,zoom,1,0.00021
267,00:23:32,p9,pan,6,0.00129
268,00:23:32,p9,zoom,1,0.00021
269,00:23:34,p9,pan,8,0.00172
270,00:23:34,p9,zoom,1,0.00021
271,00:23:41,p9,pan,21,0.00451
272,00:23:41,p9,zoom,1,0.00021
273,00:23:46,p9,pan,15,0.00322
274,00:23:47,p9,clear,1,0.00021
275,00:23:47,p9,pan,1,0.00021
276,00:23:47,p9,zoom,1,0.00021
277,00:23:49,p9,pan,7,0.00150
278,00:23:49,p9,zoom,1,0.00021
279,00:24:16,p9,pan,126,0.02706
280,00:24:16,p9,zoom,1,0.00021
281,00:24:18,p9,pan,1,0.00021
282,00:24:18,p9,zoom,1,0.00021
283,00:24:25,p9,pan,72,0.01546
284,00:24:25,p9,zoom,1,0.00021
285,00:24:27,p9,pan,11,0.00236
286,00:24:27,p9,zoom,1,0.00021
287,00:24:28,p9,pan,1,0.00021
288,00:24:28,p9,zoom,1,0.00021
289,00:24:57,p9,pan,13,0.00279
290,00:24:57,p9,zoom,1,0.00021
291,00:24:59,p9,pan,9,0.00193
292,00:24:59,p9,zoom,1,0.00021
293,00:25:01,p9,pan,3,0.00064
294,00:25:01,p9,zoom,1,0.00021
295,00:25:03,p9,pan,1,0.00021
296,00:25:03,p9,zoom,1,0.00021
297,00:25:16,p9,pan,94,0.02018
298,00:25:16,p9,zoom,1,0.00021
299,00:25:36,p9,pan,91,0.01954
300,00:25:57,p9,range select,24,0.00515
