no, time, user, action, count_cum_action, fre_cum_action
92, 00:10:07, p17, pan, 1, 0.00021
93, 00:10:07, p17, zoom, 1, 0.00021
94, 00:10:08, p17, pan, 1, 0.00021
95, 00:10:08, p17, zoom, 1, 0.00021
96, 00:10:10, p17, pan, 18, 0.00386
97, 00:10:10, p17, zoom, 1, 0.00021
98, 00:10:10, p17, pan, 1, 0.00021
99, 00:10:10, p17, zoom, 1, 0.00021
100, 00:10:13, p17, pan, 3, 0.00064
101, 00:10:13, p17, zoom, 1, 0.00021
102, 00:10:18, p17, pan, 23, 0.00493
103, 00:10:18, p17, zoom, 1, 0.00021
104, 00:10:24, p17, pan, 56, 0.01199
105, 00:10:24, p17, zoom, 1, 0.00021
106, 00:10:24, p17, pan, 1, 0.00021
107, 00:10:24, p17, zoom, 1, 0.00021
108, 00:10:27, p17, pan, 1, 0.00021
109, 00:10:27, p17, zoom, 1, 0.00021
110, 00:10:39, p17, pan, 1, 0.00021
111, 00:10:39, p17, zoom, 1, 0.00021
112, 00:10:47, p17, pan, 1, 0.00021
113, 00:10:47, p17, zoom, 1, 0.00021
114, 00:10:50, p17, pan, 14, 0.00300
115, 00:10:50, p17, zoom, 1, 0.00021
116, 00:10:59, p17, pan, 50, 0.01071
117, 00:10:59, p17, zoom, 1, 0.00021
118, 00:11:02, p17, pan, 20, 0.00428
119, 00:11:02, p17, zoom, 1, 0.00021
120, 00:11:04, p17, pan, 4, 0.00086
121, 00:11:04, p17, zoom, 1, 0.00021
122, 00:11:06, p17, pan, 3, 0.00064
123, 00:11:06, p17, zoom, 1, 0.00021
124, 00:11:13, p17, pan, 13, 0.00278
125, 00:11:13, p17, zoom, 1, 0.00021
126, 00:11:18, p17, pan, 12, 0.00257
127, 00:11:18, p17, zoom, 1, 0.00021
128, 00:11:25, p17, pan, 58, 0.01242
129, 00:11:25, p17, zoom, 1, 0.00021
130, 00:11:30, p17, pan, 3, 0.00064
131, 00:11:30, p17, zoom, 1, 0.00021
132, 00:11:32, p17, pan, 1, 0.00021
133, 00:11:32, p17, zoom, 1, 0.00021
134, 00:11:34, p17, pan, 1, 0.00021
135, 00:11:34, p17, zoom, 1, 0.00021
136, 00:11:35, p17, pan, 1, 0.00021
137, 00:11:35, p17, zoom, 1, 0.00021
138, 00:11:40, p17, pan, 50, 0.01071
139, 00:11:40, p17, zoom, 1, 0.00021
140, 00:11:45, p17, pan, 36, 0.00771
141, 00:11:45, p17, zoom, 1, 0.00021
142, 00:11:48, p17, pan, 24, 0.00514
143, 00:11:48, p17, zoom, 1, 0.00021
144, 00:11:49, p17, pan, 1, 0.00021
145, 00:11:49, p17, zoom, 1, 0.00021
146, 00:11:51, p17, pan, 1, 0.00021
147, 00:11:51, p17, zoom, 1, 0.00021
148, 00:11:52, p17, pan, 1, 0.00021
149, 00:11:52, p17, zoom, 1, 0.00021
150, 00:11:54, p17, pan, 1, 0.00021
151, 00:11:54, p17, zoom, 1, 0.00021
152, 00:11:56, p17, pan, 1, 0.00021
153, 00:11:56, p17, zoom, 1, 0.00021
154, 00:11:56, p17, pan, 1, 0.00021
155, 00:11:56, p17, zoom, 1, 0.00021
156, 00:11:57, p17, pan, 1, 0.00021
157, 00:11:57, p17, zoom, 1, 0.00021
158, 00:11:57, p17, pan, 1, 0.00021
159, 00:11:57, p17, zoom, 1, 0.00021
160, 00:11:58, p17, pan, 1, 0.00021
161, 00:11:58, p17, zoom, 1, 0.00021
162, 00:12:03, p17, pan, 31, 0.00664
163, 00:12:03, p17, zoom, 1, 0.00021
164, 00:12:04, p17, pan, 1, 0.00021
165, 00:12:04, p17, zoom, 1, 0.00021
166, 00:12:05, p17, pan, 1, 0.00021
167, 00:12:05, p17, zoom, 1, 0.00021
168, 00:12:06, p17, pan, 1, 0.00021
169, 00:12:06, p17, zoom, 1, 0.00021
170, 00:12:06, p17, pan, 1, 0.00021
171, 00:12:06, p17, zoom, 1, 0.00021
172, 00:12:08, p17, pan, 1, 0.00021
173, 00:12:08, p17, zoom, 1, 0.00021
174, 00:12:09, p17, pan, 1, 0.00021
175, 00:12:09, p17, zoom, 1, 0.00021
176, 00:13:04, p17, pan, 14, 0.00300
177, 00:13:06, p17, range select, 1, 0.00021
178, 00:13:11, p17, pan, 41, 0.00878
179, 00:13:11, p17, clear, 1, 0.00021
180, 00:13:13, p17, brush, 1, 0.00021
181, 00:13:15, p17, range select, 1, 0.00021
182, 00:13:36, p17, pan, 64, 0.01371
183, 00:13:36, p17, zoom, 1, 0.00021
184, 00:13:37, p17, pan, 1, 0.00021
185, 00:13:37, p17, zoom, 1, 0.00021
186, 00:13:40, p17, pan, 17, 0.00364
187, 00:13:40, p17, zoom, 1, 0.00021
188, 00:13:42, p17, pan, 1, 0.00021
189, 00:13:42, p17, zoom, 1, 0.00021
190, 00:13:49, p17, pan, 56, 0.01199
191, 00:13:49, p17, zoom, 1, 0.00021
192, 00:13:49, p17, pan, 1, 0.00021
193, 00:13:49, p17, zoom, 1, 0.00021
194, 00:13:53, p17, pan, 18, 0.00386
195, 00:13:53, p17, zoom, 1, 0.00021
196, 00:14:04, p17, pan, 35, 0.00750
197, 00:14:04, p17, zoom, 1, 0.00021
198, 00:14:04, p17, pan, 1, 0.00021
199, 00:14:04, p17, zoom, 1, 0.00021
200, 00:14:05, p17, pan, 1, 0.00021
201, 00:14:05, p17, zoom, 1, 0.00021
202, 00:14:06, p17, pan, 1, 0.00021
203, 00:14:06, p17, zoom, 1, 0.00021
204, 00:14:10, p17, pan, 23, 0.00493
205, 00:14:10, p17, zoom, 1, 0.00021
206, 00:14:17, p17, pan, 104, 0.02227
207, 00:14:17, p17, zoom, 1, 0.00021
208, 00:14:21, p17, pan, 19, 0.00407
209, 00:14:21, p17, zoom, 1, 0.00021
210, 00:14:30, p17, pan, 172, 0.03684
211, 00:14:30, p17, zoom, 1, 0.00021
212, 00:14:31, p17, pan, 1, 0.00021
213, 00:14:31, p17, zoom, 1, 0.00021
214, 00:14:39, p17, pan, 60, 0.01285
215, 00:14:39, p17, zoom, 1, 0.00021
216, 00:14:40, p17, pan, 1, 0.00021
217, 00:14:40, p17, zoom, 1, 0.00021
218, 00:14:41, p17, pan, 1, 0.00021
219, 00:14:41, p17, zoom, 1, 0.00021
220, 00:14:42, p17, pan, 2, 0.00043
221, 00:14:56, p17, zoom, 1, 0.00021
222, 00:14:57, p17, pan, 1, 0.00021
223, 00:14:57, p17, zoom, 1, 0.00021
224, 00:14:57, p17, pan, 1, 0.00021
225, 00:14:57, p17, zoom, 1, 0.00021
226, 00:15:19, p17, pan, 169, 0.03620
227, 00:15:24, p17, range select, 1, 0.00021
228, 00:15:59, p17, pan, 45, 0.00964
229, 00:15:59, p17, zoom, 1, 0.00021
230, 00:16:08, p17, pan, 90, 0.01928
231, 00:16:08, p17, zoom, 1, 0.00021
232, 00:16:11, p17, pan, 8, 0.00171
233, 00:16:11, p17, zoom, 1, 0.00021
234, 00:16:15, p17, pan, 31, 0.00664
235, 00:16:15, p17, zoom, 1, 0.00021
236, 00:16:16, p17, pan, 1, 0.00021
237, 00:16:16, p17, zoom, 1, 0.00021
238, 00:16:49, p17, pan, 224, 0.04798
239, 00:16:49, p17, zoom, 1, 0.00021
240, 00:16:51, p17, pan, 1, 0.00021
241, 00:16:51, p17, zoom, 1, 0.00021
242, 00:16:52, p17, pan, 1, 0.00021
243, 00:16:52, p17, zoom, 1, 0.00021
244, 00:17:01, p17, pan, 133, 0.02849
245, 00:17:01, p17, zoom, 1, 0.00021
246, 00:17:05, p17, pan, 11, 0.00236
247, 00:17:05, p17, zoom, 1, 0.00021
248, 00:17:06, p17, pan, 1, 0.00021
249, 00:17:06, p17, zoom, 1, 0.00021
250, 00:17:20, p17, pan, 122, 0.02613
251, 00:17:20, p17, zoom, 1, 0.00021
252, 00:17:24, p17, pan, 28, 0.00600
253, 00:17:24, p17, zoom, 1, 0.00021
254, 00:17:27, p17, pan, 16, 0.00343
255, 00:17:27, p17, zoom, 1, 0.00021
256, 00:17:48, p17, pan, 25, 0.00535
257, 00:17:48, p17, clear, 1, 0.00021
258, 00:17:51, p17, brush, 12, 0.00257
259, 00:17:51, p17, clear, 1, 0.00021
260, 00:17:54, p17, brush, 2, 0.00043
261, 00:17:54, p17, clear, 1, 0.00021
262, 00:17:55, p17, brush, 2, 0.00043
263, 00:17:55, p17, clear, 1, 0.00021
264, 00:17:56, p17, brush, 3, 0.00064
265, 00:17:56, p17, clear, 1, 0.00021
266, 00:17:56, p17, brush, 6, 0.00129
267, 00:17:56, p17, clear, 1, 0.00021
268, 00:17:57, p17, brush, 4, 0.00086
269, 00:17:57, p17, clear, 1, 0.00021
270, 00:18:23, p17, brush, 52, 0.01114
271, 00:18:24, p17, clear, 1, 0.00021
272, 00:18:26, p17, brush, 4, 0.00086
273, 00:18:26, p17, clear, 1, 0.00021
274, 00:18:30, p17, brush, 11, 0.00236
275, 00:18:32, p17, clear, 1, 0.00021
276, 00:18:36, p17, brush, 5, 0.00107
277, 00:18:36, p17, clear, 1, 0.00021
278, 00:18:36, p17, brush, 1, 0.00021
279, 00:18:36, p17, clear, 1, 0.00021
280, 00:18:37, p17, brush, 1, 0.00021
281, 00:18:37, p17, clear, 1, 0.00021
282, 00:18:38, p17, brush, 3, 0.00064
283, 00:19:13, p17, range select, 2, 0.00043
284, 00:19:40, p17, pan, 113, 0.02420
285, 00:19:44, p17, range select, 1, 0.00021
286, 00:20:03, p17, pan, 187, 0.04005
287, 00:20:03, p17, clear, 1, 0.00021
288, 00:20:04, p17, brush, 6, 0.00129
289, 00:20:04, p17, clear, 1, 0.00021
290, 00:20:08, p17, brush, 15, 0.00321
291, 00:20:08, p17, clear, 1, 0.00021
292, 00:20:10, p17, brush, 3, 0.00064
293, 00:20:11, p17, clear, 1, 0.00021
294, 00:20:32, p17, brush, 51, 0.01092
295, 00:20:34, p17, clear, 1, 0.00021
296, 00:20:42, p17, brush, 16, 0.00343
297, 00:20:42, p17, clear, 1, 0.00021
298, 00:20:44, p17, brush, 18, 0.00386
299, 00:20:44, p17, clear, 1, 0.00021
300, 00:21:07, p17, brush, 85, 0.01821
301, 00:21:07, p17, clear, 1, 0.00021
302, 00:21:14, p17, brush, 43, 0.00921
303, 00:21:15, p17, clear, 1, 0.00021
304, 00:21:18, p17, brush, 2, 0.00043
305, 00:21:18, p17, clear, 1, 0.00021
306, 00:21:18, p17, brush, 1, 0.00021
307, 00:21:18, p17, clear, 1, 0.00021
308, 00:21:18, p17, brush, 1, 0.00021
309, 00:21:18, p17, clear, 1, 0.00021
310, 00:21:18, p17, brush, 2, 0.00043
311, 00:21:20, p17, clear, 1, 0.00021
312, 00:21:34, p17, brush, 10, 0.00214
313, 00:21:36, p17, clear, 1, 0.00021
314, 00:21:57, p17, pan, 32, 0.00685
315, 00:21:57, p17, clear, 1, 0.00021
316, 00:22:05, p17, brush, 23, 0.00493
317, 00:22:30, p17, clear, 1, 0.00021
318, 00:23:50, p17, pan, 239, 0.05119
319, 00:23:50, p17, clear, 1, 0.00021
320, 00:23:59, p17, brush, 29, 0.00621
321, 00:24:10, p17, range select, 1, 0.00021
322, 00:24:11, p17, clear, 1, 0.00021
323, 00:24:16, p17, brush, 9, 0.00193
324, 00:24:16, p17, clear, 1, 0.00021
325, 00:24:29, p17, brush, 15, 0.00321
326, 00:24:30, p17, clear, 1, 0.00021
327, 00:24:31, p17, brush, 2, 0.00043
328, 00:24:50, p17, range select, 1, 0.00021
329, 00:25:47, p17, pan, 30, 0.00643
330, 00:26:21, p17, range select, 2, 0.00043
331, 00:26:25, p17, pan, 17, 0.00364
332, 00:26:26, p17, clear, 1, 0.00021
333, 00:26:38, p17, brush, 17, 0.00364
334, 00:26:56, p17, range select, 1, 0.00021
335, 00:27:51, p17, pan, 104, 0.02227
336, 00:27:52, p17, clear, 1, 0.00021
337, 00:27:58, p17, brush, 13, 0.00278
338, 00:27:59, p17, clear, 1, 0.00021
339, 00:28:00, p17, brush, 3, 0.00064
340, 00:28:00, p17, clear, 1, 0.00021
341, 00:28:11, p17, brush, 74, 0.01585
342, 00:28:11, p17, clear, 1, 0.00021
343, 00:28:13, p17, brush, 9, 0.00193
344, 00:28:16, p17, clear, 1, 0.00021
345, 00:28:16, p17, brush, 1, 0.00021
346, 00:28:16, p17, clear, 1, 0.00021
347, 00:28:17, p17, brush, 1, 0.00021
348, 00:28:17, p17, clear, 1, 0.00021
349, 00:28:31, p17, brush, 117, 0.02506
350, 00:28:31, p17, clear, 1, 0.00021
351, 00:28:36, p17, brush, 23, 0.00493
352, 00:28:36, p17, clear, 1, 0.00021
353, 00:28:37, p17, brush, 2, 0.00043
354, 00:28:37, p17, clear, 1, 0.00021
355, 00:28:38, p17, brush, 1, 0.00021
