no, time, user, action, count_cum_action, fre_cum_action
192, 00:48:51, p16, range select, 2, 0.00068
193, 00:48:52, p16, clear, 1, 0.00034
194, 00:49:05, p16, brush, 30, 0.01026
195, 00:49:05, p16, clear, 1, 0.00034
196, 00:49:08, p16, brush, 1, 0.00034
197, 00:49:08, p16, clear, 1, 0.00034
198, 00:49:08, p16, brush, 2, 0.00068
199, 00:49:09, p16, clear, 1, 0.00034
200, 00:49:09, p16, brush, 6, 0.00205
201, 00:49:09, p16, clear, 1, 0.00034
202, 00:49:09, p16, brush, 2, 0.00068
203, 00:49:09, p16, clear, 1, 0.00034
204, 00:49:09, p16, brush, 1, 0.00034
205, 00:49:10, p16, clear, 1, 0.00034
206, 00:49:10, p16, brush, 1, 0.00034
207, 00:49:10, p16, clear, 1, 0.00034
208, 00:49:10, p16, brush, 1, 0.00034
209, 00:49:10, p16, clear, 1, 0.00034
210, 00:49:10, p16, brush, 2, 0.00068
211, 00:49:10, p16, clear, 1, 0.00034
212, 00:49:11, p16, brush, 1, 0.00034
213, 00:49:11, p16, clear, 1, 0.00034
214, 00:49:11, p16, brush, 1, 0.00034
215, 00:49:20, p16, range select, 1, 0.00034
216, 00:49:21, p16, clear, 1, 0.00034
217, 00:49:21, p16, brush, 14, 0.00479
218, 00:49:38, p16, clear, 1, 0.00034
219, 00:49:53, p16, range select, 72, 0.02462
220, 00:50:00, p16, clear, 1, 0.00034
221, 00:50:06, p16, range select, 13, 0.00445
222, 00:50:08, p16, clear, 1, 0.00034
223, 00:50:09, p16, brush, 4, 0.00137
224, 00:50:15, p16, clear, 1, 0.00034
225, 00:50:15, p16, brush, 1, 0.00034
226, 00:50:21, p16, clear, 1, 0.00034
227, 00:50:21, p16, pan, 1, 0.00034
228, 00:50:22, p16, zoom, 1, 0.00034
229, 00:50:25, p16, pan, 17, 0.00581
230, 00:50:25, p16, zoom, 1, 0.00034
231, 00:50:27, p16, pan, 30, 0.01026
232, 00:50:29, p16, clear, 1, 0.00034
233, 00:50:29, p16, pan, 1, 0.00034
234, 00:50:29, p16, zoom, 1, 0.00034
235, 00:50:36, p16, pan, 34, 0.01163
236, 00:50:59, p16, range select, 47, 0.01607
237, 00:50:59, p16, clear, 1, 0.00034
238, 00:51:04, p16, brush, 3, 0.00103
239, 00:51:29, p16, range select, 1, 0.00034
240, 00:52:23, p16, pan, 150, 0.05130
241, 00:52:23, p16, zoom, 1, 0.00034
242, 00:52:24, p16, pan, 1, 0.00034
243, 00:52:24, p16, zoom, 1, 0.00034
244, 00:52:25, p16, pan, 1, 0.00034
245, 00:52:25, p16, zoom, 1, 0.00034
246, 00:52:28, p16, pan, 1, 0.00034
247, 00:52:28, p16, clear, 1, 0.00034
248, 00:52:28, p16, brush, 5, 0.00171
249, 00:52:32, p16, clear, 1, 0.00034
250, 00:52:41, p16, range select, 40, 0.01368
251, 00:52:41, p16, pan, 1, 0.00034
252, 00:52:41, p16, zoom, 1, 0.00034
253, 00:52:43, p16, pan, 18, 0.00616
254, 00:52:43, p16, zoom, 1, 0.00034
255, 00:52:50, p16, pan, 1, 0.00034
256, 00:53:23, p16, range select, 39, 0.01334
257, 00:53:24, p16, clear, 1, 0.00034
258, 00:53:24, p16, brush, 2, 0.00068
259, 00:53:29, p16, clear, 1, 0.00034
260, 00:54:37, p16, range select, 110, 0.03762
261, 00:54:37, p16, pan, 1, 0.00034
262, 00:54:37, p16, zoom, 1, 0.00034
263, 00:54:38, p16, pan, 1, 0.00034
264, 00:54:38, p16, zoom, 1, 0.00034
265, 00:54:39, p16, pan, 1, 0.00034
266, 00:54:39, p16, zoom, 1, 0.00034
267, 00:54:40, p16, pan, 1, 0.00034
268, 00:54:40, p16, zoom, 1, 0.00034
269, 00:55:53, p16, pan, 34, 0.01163
270, 00:55:53, p16, clear, 1, 0.00034
271, 00:56:19, p16, brush, 15, 0.00513
272, 00:56:45, p16, range select, 1, 0.00034
273, 00:56:46, p16, clear, 1, 0.00034
274, 00:57:25, p16, brush, 82, 0.02804
275, 00:57:28, p16, clear, 1, 0.00034
276, 00:57:29, p16, brush, 15, 0.00513
277, 00:57:29, p16, clear, 1, 0.00034
278, 00:59:21, p16, brush, 30, 0.01026
279, 00:59:23, p16, clear, 1, 0.00034
280, 00:59:28, p16, brush, 4, 0.00137
281, 00:59:38, p16, clear, 1, 0.00034
282, 00:59:39, p16, brush, 3, 0.00103
