Time,State,action,reward,visualization,subtask,raw_actions
00:48:29,(Sensemaking +scatterplot-0-1),explanation,0.0,scatterplot-0-1,5,range select
00:50:36,(Sensemaking +scatterplot-0-1),explanation,0.0,scatterplot-0-1,5,range select
00:50:36,(Question+scatterplot-0-1),explanation,0.0,scatterplot-0-1,5,range select
00:50:37,(Sensemaking +scatterplot-0-1),observation,0.5,scatterplot-0-1,5,range select
00:50:38,(Sensemaking +scatterplot-0-1),observation,0.5,scatterplot-0-1,5,range select
00:50:39,(Sensemaking +scatterplot-0-1),observation,0.5,scatterplot-0-1,5,range select
00:50:40,(Sensemaking +scatterplot-0-1),observation,0.5,scatterplot-0-1,5,range select
00:50:55,(Sensemaking +scatterplot-0-1),explanation,0.0,scatterplot-0-1,5,zoom
00:50:56,(Sensemaking +scatterplot-0-1),explanation,0.0,scatterplot-0-1,5,zoom
00:50:57,(Sensemaking +scatterplot-0-1),explanation,0.0,scatterplot-0-1,5,pan
00:50:58,(Sensemaking +scatterplot-0-1),explanation,0.0,scatterplot-0-1,5,zoom
00:50:59,(Sensemaking +scatterplot-0-1),explanation,0.0,scatterplot-0-1,5,zoom
00:51:00,(Sensemaking +scatterplot-0-1),explanation,0.0,scatterplot-0-1,5,pan
00:51:05,(Sensemaking +scatterplot-0-1),observation,0.25,scatterplot-0-1,5,zoom
00:51:06,(Sensemaking +scatterplot-0-1),observation,0.25,scatterplot-0-1,5,zoom
00:51:07,(Sensemaking +scatterplot-0-1),observation,0.25,scatterplot-0-1,5,zoom
00:52:35,(Question+scatterplot-0-1),observation,0.0,scatterplot-0-1,5,range select
00:52:35,(Sensemaking +scatterplot-0-1),observation,0.0,scatterplot-0-1,5,range select
00:52:36,(Sensemaking +scatterplot-0-1),observation,0.5,scatterplot-0-1,5,range select
00:52:37,(Sensemaking +scatterplot-0-1),observation,0.5,scatterplot-0-1,5,range select
00:52:38,(Sensemaking +scatterplot-0-1),observation,0.5,scatterplot-0-1,5,range select
00:53:01,(Sensemaking +bar-4),observation,0.25,bar-4,5,brush
00:53:02,(Sensemaking +scatterplot-0-1),observation,0.25,scatterplot-0-1,5,zoom
00:53:03,(Sensemaking +scatterplot-0-1),observation,0.25,scatterplot-0-1,5,zoom
00:53:04,(Sensemaking +scatterplot-0-1),observation,0.25,scatterplot-0-1,5,zoom
00:53:05,(Sensemaking +scatterplot-0-1),observation,0.25,scatterplot-0-1,5,zoom
00:53:06,(Sensemaking +scatterplot-0-1),observation,0.25,scatterplot-0-1,5,pan
00:53:09,(Sensemaking +scatterplot-0-1),observation,0.25,scatterplot-0-1,5,range select
00:53:10,(Sensemaking +scatterplot-0-1),observation,0.25,scatterplot-0-1,5,range select
00:53:11,(Sensemaking +scatterplot-0-1),observation,0.25,scatterplot-0-1,5,range select
00:53:12,(Sensemaking +scatterplot-0-1),observation,0.25,scatterplot-0-1,5,range select
00:53:22,(Sensemaking +scatterplot-0-1),steer,0.0,scatterplot-0-1,5,range select
00:53:23,(Sensemaking +scatterplot-0-1),steer,0.0,scatterplot-0-1,5,range select
00:53:24,(Sensemaking +scatterplot-0-1),steer,0.0,scatterplot-0-1,5,range select
00:54:18,(Sensemaking +scatterplot-0-1),observation,0.5,scatterplot-0-1,5,range select
00:54:19,(Sensemaking +scatterplot-0-1),observation,0.5,scatterplot-0-1,5,range select
00:54:33,(Sensemaking +scatterplot-0-1),observation,0.5,scatterplot-0-1,5,range select
00:54:37,(Sensemaking +scatterplot-0-1),observation,0.25,scatterplot-0-1,5,range select
00:54:38,(Sensemaking +scatterplot-0-1),observation,0.25,scatterplot-0-1,5,range select
00:54:39,(Sensemaking +scatterplot-0-1),observation,0.25,scatterplot-0-1,5,range select
00:54:55,(Sensemaking +bar-4),observation,0.5,bar-4,5,brush
00:54:55,(Sensemaking +bar-2),observation,0.5,bar-2,5,brush
00:54:56,(Sensemaking +bar-2),observation,0.5,bar-2,5,brush
00:54:57,(Sensemaking +bar-2),observation,0.5,bar-2,5,brush
00:54:58,(Sensemaking +bar-2),observation,0.5,bar-2,5,brush
00:54:59,(Sensemaking +bar-2),observation,0.5,bar-2,5,range select
00:55:02,(Sensemaking +bar-2),observation,0.5,bar-2,5,range select
00:55:37,(Sensemaking +hist-3),observation,0.5,hist-3,5,brush
00:55:37,(Sensemaking +bar-2),observation,0.5,bar-2,5,brush
00:55:38,(Sensemaking +bar-2),observation,0.5,bar-2,5,brush
00:55:44,(Sensemaking +bar-2),observation,0.5,bar-2,5,brush
00:55:48,(Sensemaking +bar-2),observation,0.5,bar-2,5,brush
00:55:49,(Sensemaking +bar-2),observation,0.5,bar-2,5,brush
00:55:50,(Sensemaking +bar-2),observation,0.5,bar-2,5,brush
00:55:51,(Sensemaking +bar-2),observation,0.5,bar-2,5,brush
00:55:52,(Sensemaking +bar-2),observation,0.25,bar-2,5,brush
00:55:53,(Sensemaking +bar-2),observation,0.25,bar-2,5,brush
00:55:54,(Sensemaking +bar-2),observation,0.25,bar-2,5,brush
00:55:55,(Sensemaking +bar-2),observation,0.25,bar-2,5,brush
00:55:57,(Sensemaking +bar-2),observation,0.25,bar-2,5,brush
00:55:58,(Sensemaking +bar-2),observation,0.25,bar-2,5,brush
00:55:59,(Sensemaking +bar-2),observation,0.25,bar-2,5,brush
00:56:00,(Sensemaking +bar-2),observation,0.25,bar-2,5,brush
00:56:01,(Sensemaking +bar-2),observation,0.25,bar-2,5,brush
00:56:02,(Sensemaking +bar-2),observation,0.25,bar-2,5,brush
00:56:03,(Sensemaking +bar-2),observation,0.25,bar-2,5,brush
00:56:04,(Sensemaking +bar-2),observation,0.25,bar-2,5,brush
00:56:05,(Sensemaking +bar-2),observation,0.25,bar-2,5,brush
00:56:06,(Sensemaking +bar-2),observation,0.25,bar-2,5,brush
00:56:07,(Sensemaking +bar-2),observation,0.25,bar-2,5,brush
00:56:08,(Sensemaking +bar-2),observation,0.25,bar-2,5,brush
00:56:09,(Sensemaking +bar-2),observation,0.25,bar-2,5,brush
00:56:10,(Sensemaking +bar-2),observation,0.25,bar-2,5,brush
00:56:12,(Sensemaking +bar-2),observation,0.25,bar-2,5,brush
00:56:14,(Sensemaking +bar-2),observation,0.25,bar-2,5,brush
00:56:22,(Sensemaking +bar-2),observation,0.25,bar-2,5,brush
00:56:22,(Sensemaking +hist-3),observation,0.25,hist-3,5,brush
00:56:23,(Sensemaking +hist-3),observation,0.25,hist-3,5,brush
00:56:24,(Sensemaking +hist-3),observation,0.25,hist-3,5,brush
00:56:25,(Sensemaking +hist-3),observation,0.25,hist-3,5,brush
00:56:26,(Sensemaking +hist-3),observation,0.25,hist-3,5,brush
00:56:27,(Sensemaking +hist-3),observation,0.25,hist-3,5,brush
00:56:28,(Sensemaking +hist-3),observation,0.25,hist-3,5,brush
00:56:29,(Sensemaking +hist-3),observation,0.25,hist-3,5,brush
00:56:30,(Sensemaking +hist-3),observation,0.25,hist-3,5,brush
00:56:31,(Sensemaking +hist-3),observation,0.25,hist-3,5,brush
00:56:32,(Sensemaking +hist-3),observation,0.25,hist-3,5,brush
00:56:33,(Sensemaking +hist-3),observation,0.25,hist-3,5,brush
00:56:34,(Sensemaking +hist-3),observation,0.25,hist-3,5,brush
00:56:35,(Sensemaking +hist-3),observation,0.25,hist-3,5,brush
00:56:36,(Sensemaking +hist-3),observation,0.25,hist-3,5,brush
00:56:39,(Sensemaking +hist-3),observation,0.25,hist-3,5,brush
00:56:46,(Sensemaking +hist-3),observation,0.25,hist-3,5,brush
00:56:47,(Sensemaking +hist-3),observation,0.25,hist-3,5,brush
00:56:48,(Sensemaking +hist-3),observation,0.25,hist-3,5,brush
00:56:49,(Sensemaking +hist-3),observation,0.25,hist-3,5,brush
00:56:50,(Sensemaking +hist-3),observation,0.25,hist-3,5,range select
00:56:54,(Sensemaking +hist-3),observation,0.25,hist-3,5,brush
00:56:56,(Sensemaking +hist-3),observation,0.25,hist-3,5,brush
00:56:57,(Sensemaking +hist-3),observation,0.25,hist-3,5,brush
00:56:58,(Sensemaking +hist-3),observation,0.25,hist-3,5,brush
00:56:59,(Sensemaking +hist-3),observation,0.25,hist-3,5,brush
00:57:00,(Sensemaking +hist-3),observation,0.25,hist-3,5,brush
00:57:01,(Sensemaking +hist-3),observation,0.25,hist-3,5,brush
00:57:02,(Sensemaking +hist-3),observation,0.25,hist-3,5,brush
00:57:03,(Sensemaking +hist-3),observation,0.25,hist-3,5,brush
00:57:04,(Sensemaking +hist-3),observation,0.25,hist-3,5,brush
00:57:04,(Sensemaking +bar-4),observation,0.25,bar-4,5,brush
00:57:06,(Sensemaking +scatterplot-0-1),observation,0.25,scatterplot-0-1,5,zoom
00:57:07,(Sensemaking +scatterplot-0-1),observation,0.25,scatterplot-0-1,5,pan
00:57:08,(Sensemaking +scatterplot-0-1),observation,0.25,scatterplot-0-1,5,pan
00:57:10,(Sensemaking +scatterplot-0-1),observation,0.25,scatterplot-0-1,5,zoom
00:57:11,(Sensemaking +bar-4),observation,0.25,bar-4,5,brush
00:57:12,(Sensemaking +hist-3),observation,0.25,hist-3,5,brush
00:57:13,(Sensemaking +hist-3),observation,0.25,hist-3,5,brush
00:57:14,(Sensemaking +hist-3),observation,0.25,hist-3,5,brush
00:57:15,(Sensemaking +hist-3),observation,0.25,hist-3,5,brush
00:57:16,(Sensemaking +hist-3),observation,0.25,hist-3,5,brush
00:57:17,(Sensemaking +hist-3),observation,0.25,hist-3,5,brush
00:57:18,(Sensemaking +hist-3),observation,0.25,hist-3,5,brush
00:57:20,(Sensemaking +hist-3),observation,0.25,hist-3,5,brush
00:57:21,(Sensemaking +hist-3),observation,0.25,hist-3,5,brush
00:57:22,(Sensemaking +hist-3),observation,0.25,hist-3,5,brush
00:57:23,(Sensemaking +hist-3),observation,0.25,hist-3,5,brush
00:57:24,(Sensemaking +hist-3),observation,0.25,hist-3,5,brush
00:57:25,(Sensemaking +hist-3),observation,0.25,hist-3,5,brush
00:57:26,(Sensemaking +hist-3),observation,0.25,hist-3,5,brush
00:57:27,(Sensemaking +hist-3),observation,0.25,hist-3,5,brush
00:57:28,(Sensemaking +hist-3),observation,0.25,hist-3,5,brush
00:57:29,(Sensemaking +hist-3),observation,0.25,hist-3,5,brush
00:57:30,(Sensemaking +hist-3),observation,0.25,hist-3,5,brush
00:57:31,(Sensemaking +hist-3),observation,0.25,hist-3,5,brush
00:57:32,(Sensemaking +hist-3),observation,0.25,hist-3,5,brush
00:57:33,(Sensemaking +hist-3),observation,0.25,hist-3,5,brush
00:57:34,(Sensemaking +hist-3),observation,0.25,hist-3,5,brush
00:57:35,(Sensemaking +hist-3),observation,0.25,hist-3,5,range select
00:57:39,(Sensemaking +hist-3),observation,0.25,hist-3,5,brush
00:57:40,(Sensemaking +hist-3),observation,0.25,hist-3,5,brush
00:57:41,(Sensemaking +hist-3),observation,0.25,hist-3,5,brush
00:57:41,(Sensemaking +bar-4),observation,0.25,bar-4,5,brush
00:57:43,(Sensemaking +scatterplot-0-1),observation,0.25,scatterplot-0-1,5,range select
00:57:44,(Sensemaking +scatterplot-0-1),observation,0.25,scatterplot-0-1,5,range select
00:57:45,(Sensemaking +scatterplot-0-1),observation,0.25,scatterplot-0-1,5,range select
00:58:26,(Sensemaking +scatterplot-0-1),observation,0.25,scatterplot-0-1,5,zoom
00:58:27,(Sensemaking +scatterplot-0-1),observation,0.25,scatterplot-0-1,5,pan
00:58:28,(Sensemaking +scatterplot-0-1),observation,0.25,scatterplot-0-1,5,pan
