Time,State,action,reward,visualization,subtask
00:37:37,(Sensemaking+bar-2),brush,0.5,bar-2,3
00:37:39,(Sensemaking+bar-2),brush,0.5,bar-2,3
00:37:44,(Sensemaking+bar-2),brush,0.25,bar-2,4
00:37:44,(Sensemaking+bar-4),brush,0.25,bar-4,4
00:38:00,(Sensemaking+hist-3),range select,0.25,hist-3,4
00:38:03,(Sensemaking+hist-3),range select,0.25,hist-3,4
00:38:04,(Sensemaking+hist-3),range select,0.25,hist-3,4
00:38:05,(Sensemaking+hist-3),range select,0.25,hist-3,4
00:38:06,(Sensemaking+hist-3),range select,0.25,hist-3,4
00:38:07,(Sensemaking+hist-3),range select,0.25,hist-3,4
00:38:08,(Question+hist-3),range select,0.0,hist-3,4
00:38:09,(Question+hist-3),range select,0.0,hist-3,4
00:38:10,(Question+hist-3),range select,0.0,hist-3,4
00:38:12,(Question+hist-3),range select,0.0,hist-3,4
00:38:14,(Sensemaking+hist-3),range select,0.25,hist-3,4
00:38:19,(Sensemaking+hist-3),range select,0.25,hist-3,4
00:38:20,(Sensemaking+hist-3),range select,0.25,hist-3,4
00:38:21,(Sensemaking+hist-3),range select,0.25,hist-3,4
00:38:22,(Sensemaking+hist-3),range select,0.25,hist-3,4
00:38:23,(Sensemaking+hist-3),range select,0.25,hist-3,4
00:38:24,(Sensemaking+hist-3),range select,0.25,hist-3,4
00:38:25,(Sensemaking+hist-3),range select,0.25,hist-3,4
00:38:26,(Sensemaking+hist-3),range select,0.25,hist-3,4
00:38:27,(Sensemaking+hist-3),range select,0.25,hist-3,4
00:38:28,(Sensemaking+hist-3),range select,0.25,hist-3,4
00:38:50,(Sensemaking+hist-3),range select,0.25,hist-3,4
00:38:51,(Sensemaking+hist-3),range select,0.25,hist-3,4
00:39:05,(Sensemaking+hist-3),brush,0.25,hist-3,4
00:39:05,(Sensemaking+bar-2),brush,0.25,bar-2,4
00:39:06,(Sensemaking+bar-2),brush,0.25,bar-2,4
00:39:07,(Sensemaking+bar-2),range select,0.25,bar-2,4
00:39:14,(Sensemaking+bar-2),range select,0.25,bar-2,4
00:39:17,(Sensemaking+bar-2),range select,0.25,bar-2,4
00:39:23,(Sensemaking+bar-2),range select,0.25,bar-2,4
00:39:25,(Sensemaking+bar-2),range select,0.25,bar-2,4
00:39:26,(Sensemaking+bar-2),range select,0.25,bar-2,4
00:39:27,(Sensemaking+bar-2),range select,0.25,bar-2,4
00:39:28,(Sensemaking+bar-2),range select,0.25,bar-2,4
00:39:29,(Sensemaking+bar-2),range select,0.25,bar-2,4
00:39:30,(Sensemaking+bar-2),range select,0.25,bar-2,4
00:39:34,(Sensemaking+bar-2),range select,0.25,bar-2,4
00:39:36,(Sensemaking+bar-2),range select,0.25,bar-2,4
00:39:37,(Sensemaking+bar-2),range select,0.25,bar-2,4
00:40:51,(Sensemaking+scatterplot-0-1),pan,0.25,scatterplot-0-1,4
00:40:52,(Sensemaking+scatterplot-0-1),pan,0.25,scatterplot-0-1,4
00:40:53,(Sensemaking+scatterplot-0-1),pan,0.25,scatterplot-0-1,4
00:40:55,(Sensemaking+scatterplot-0-1),range select,0.25,scatterplot-0-1,4
00:40:56,(Sensemaking+scatterplot-0-1),range select,0.25,scatterplot-0-1,4
00:40:57,(Sensemaking+scatterplot-0-1),pan,0.25,scatterplot-0-1,4
00:40:59,(Sensemaking+scatterplot-0-1),range select,0.25,scatterplot-0-1,4
00:41:00,(Sensemaking+scatterplot-0-1),range select,0.25,scatterplot-0-1,4
00:41:01,(Sensemaking+scatterplot-0-1),range select,0.25,scatterplot-0-1,4
00:41:31,(Sensemaking+scatterplot-0-1),pan,0.25,scatterplot-0-1,4
00:41:32,(Sensemaking+scatterplot-0-1),pan,0.25,scatterplot-0-1,4
00:41:33,(Sensemaking+scatterplot-0-1),pan,0.25,scatterplot-0-1,4
00:41:35,(Sensemaking+scatterplot-0-1),range select,0.25,scatterplot-0-1,4
00:42:32,(Sensemaking+scatterplot-0-1),pan,0.25,scatterplot-0-1,4
