Time,State,action,reward,visualization,subtask,raw_actions
00:28:33,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:33,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:33,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:33,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:33,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:33,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:34,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:34,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:34,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:34,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:34,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:34,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:34,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:34,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:34,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:34,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:35,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:35,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:35,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:36,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:37,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:37,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:37,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:37,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:38,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:38,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:38,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:38,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:38,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:38,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:38,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:39,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:39,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:39,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:40,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:40,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:40,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:40,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:40,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:40,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:42,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:42,(Sensemaking+undefined),observation,0.25,undefined,2,clear
00:28:42,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:28:42,(Sensemaking+undefined),observation,0.25,undefined,2,clear
00:29:06,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:29:06,(Sensemaking+bar-4),observation,0.0,bar-4,2,brush
00:29:06,(Sensemaking+bar-4),observation,0.0,bar-4,2,brush
00:29:06,(Sensemaking+bar-4),observation,0.0,bar-4,2,brush
00:29:06,(Sensemaking+bar-4),observation,0.0,bar-4,2,brush
00:29:06,(Sensemaking+bar-4),observation,0.0,bar-4,2,brush
00:29:06,(Sensemaking+bar-4),observation,0.0,bar-4,2,brush
00:29:06,(Sensemaking+bar-4),observation,0.0,bar-4,2,brush
00:29:06,(Sensemaking+bar-4),observation,0.0,bar-4,2,brush
00:29:22,(Sensemaking+bar-4),observation,0.0,bar-4,2,brush
00:29:22,(Sensemaking+bar-4),observation,0.0,bar-4,2,brush
00:29:22,(Sensemaking+bar-4),observation,0.0,bar-4,2,brush
00:29:22,(Sensemaking+bar-4),observation,0.0,bar-4,2,brush
00:29:22,(Sensemaking+bar-4),observation,0.0,bar-4,2,brush
00:29:22,(Sensemaking+bar-4),observation,0.0,bar-4,2,brush
00:29:22,(Sensemaking+bar-4),observation,0.0,bar-4,2,brush
00:29:22,(Sensemaking+bar-4),observation,0.0,bar-4,2,brush
00:29:22,(Sensemaking+bar-4),observation,0.0,bar-4,2,brush
00:29:22,(Sensemaking+bar-4),observation,0.0,bar-4,2,brush
00:29:22,(Sensemaking+bar-4),observation,0.0,bar-4,2,brush
00:29:22,(Sensemaking+bar-4),observation,0.0,bar-4,2,brush
00:29:22,(Sensemaking+bar-4),observation,0.0,bar-4,2,brush
00:29:22,(Sensemaking+bar-4),observation,0.0,bar-4,2,brush
00:29:22,(Sensemaking+undefined),observation,0.0,undefined,2,clear
00:29:23,(Sensemaking+bar-4),observation,0.0,bar-4,2,brush
